id,owner,secret,server,farm,title,ispublic,isfriend,isfamily,license,dateupload,datetaken,datetakengranularity,datetakenunknown,views,machine_tags,latitude,longitude,accuracy,context,place_id,woeid,geo_is_public,geo_is_contact,geo_is_friend,geo_is_family,url_o,height_o,width_o
14614675527,14614675527,12639178@N07,860f6fcf65,3894,4,"Androsace obtusifolia , NGIDn1955183805",1,0,0,0,1406893690,2014-07-23 11:30:30,0,0,46,,47.046466,12.686044,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3894/14614675527_95eb62a376_o.jpg,2976,3968
14614519399,14614519399,12639178@N07,8dfbc610fd,2895,3,"Gletschernelke - Dianthus glacialis , NGID1732677163",1,0,0,0,1406893471,2014-07-23 11:24:29,0,0,31,,47.047108,12.672272,16,0,sDOIWrZQUL.ggEhz9w,12591741,1,0,0,0,https://live.staticflickr.com/2895/14614519399_1d8f0d8c0b_o.jpg,2976,3968
14774693866,14774693866,12639178@N07,92e4ec01d0,5596,6,"Soldanella alpina , NGIDn726467628",1,0,0,0,1406847615,2014-07-23 16:18:45,0,0,124,,47.045833,12.692777,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5596/14774693866_fc9da80e8f_o.jpg,3968,2976
14610913730,14610913730,12639178@N07,920e9385b2,2901,3,"Hedysarum hedysaroides , NGID1246770299",1,0,0,0,1406846735,2014-07-23 16:51:22,0,0,76,,47.039350,12.691897,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2901/14610913730_c36d1b0412_o.jpg,2976,3968
14610904510,14610904510,12639178@N07,49a9743839,3903,4,"Crepis aurea - Goldpippau , NGID394281736",1,0,0,0,1406846621,2014-07-23 16:51:01,0,0,53,,47.039350,12.691897,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3903/14610904510_432841886e_o.jpg,2976,3968
14794398241,14794398241,12639178@N07,33f423089b,5573,6,"Senecio doronicum , NGIDn205613899",1,0,0,0,1406845513,2014-07-23 17:06:17,0,0,60,,47.036669,12.692638,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5573/14794398241_0b2a02d545_o.jpg,2976,3968
14610885718,14610885718,12639178@N07,4b42a51295,5577,6,"Senecio doronicum , NGID1271554820",1,0,0,0,1406845513,2014-07-23 17:06:06,0,0,62,,47.036666,12.692222,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5577/14610885718_fe2de996aa_o.jpg,3968,2976
14610956557,14610956557,12639178@N07,c8d788bb2b,3903,4,"Pyrgus cacaliae , NGIDn648506103",1,0,0,0,1406845066,2014-07-23 17:03:28,0,0,47,,47.039444,12.691388,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3903/14610956557_85486e14f3_o.jpg,2976,3968
14795003584,14795003584,12639178@N07,df64537a8e,3849,4,"Antennaria carpatica, Detail , NGID1759837042",1,0,0,0,1406843902,2014-07-23 16:32:41,0,0,52,,47.044011,12.691022,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3849/14795003584_bea5068a16_o.jpg,3968,2976
14795003634,14795003634,12639178@N07,af70a50f7d,5587,6,"Antennaria carpatica, Blatt , NGIDn23904090",1,0,0,0,1406843902,2014-07-23 16:32:57,0,0,59,,47.044011,12.691022,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5587/14795003634_0711eae210_o.jpg,3968,2976
14610661810,14610661810,12639178@N07,512c0e9ea4,2919,3,"Antennaria carpatica , NGIDn1036695278",1,0,0,0,1406843900,2014-07-23 16:32:50,0,0,54,,47.044011,12.691022,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2919/14610661810_6baf82ec18_o.jpg,3968,2976
14610472869,14610472869,12639178@N07,c408294752,5573,6,"Gletscher-Gemswurz , NGIDn1196523970",1,0,0,0,1406841505,2014-07-23 11:29:24,0,0,42,,47.047272,12.684555,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5573/14610472869_7f88efe479_o.jpg,3968,2976
14774136196,14774136196,12639178@N07,bf58ac79c8,2927,3,"Gletscher-Gemswurz , NGID769974193",1,0,0,0,1406841497,2014-07-23 11:29:14,0,0,34,,47.047272,12.684555,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2927/14774136196_bc84269995_o.jpg,3968,2976
14790208401,14790208401,12639178@N07,9a2fa438e9,2929,3,"Lilium bulbiferum, NGIDn800359276",1,0,0,0,1406806112,2014-07-23 18:03:52,0,0,72,,47.029166,12.690555,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2929/14790208401_bfe7e7b673_o.jpg,2976,3968
14749027305,14749027305,63690052@N06,7e446e45c6,5590,6,Berge,1,0,0,0,1406384024,2014-07-25 13:30:13,0,0,4385,,47.042430,12.622236,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5590/14749027305_2c74308a01_o.jpg,2374,3164
14104298319,14104298319,123503969@N08,9f12b0e6fe,5160,6,täglich grüßt das Murmeltier (°|°),1,0,0,6,1401287893,2014-05-25 09:07:02,0,0,300,,47.039072,12.691560,15,0,2q4ko8hUUbMkteU,539433,1,0,0,0,https://live.staticflickr.com/5160/14104298319_3f3fa295b0_o.jpg,2006,3017
13661431715,13661431715,122188284@N07,defa035175,3767,4,,1,0,0,0,1396771741,2013-03-16 10:51:58,0,0,41,flickrandroidapp:filter=none,47.002055,12.633941,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3767/13661431715_ec06c208a5_o.jpg,3000,4000
13661439343,13661439343,122188284@N07,e047797179,3669,4,,1,0,0,0,1396771657,2013-03-16 10:52:15,0,0,32,flickrandroidapp:filter=none,47.002011,12.633938,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3669/13661439343_94ffa6f19c_o.jpg,3000,4000
13661416093,13661416093,122188284@N07,cc48c537d3,3738,4,,1,0,0,0,1396771570,2013-03-16 10:54:03,0,0,30,flickrandroidapp:filter=none,47.002011,12.633966,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3738/13661416093_0cc7753600_o.jpg,3000,4000
13169399505,13169399505,40484383@N00,5bbd2fc739,2194,3,Mike skinning up the splitboard as we prepare to ascent to the summit! #splitboarding #grossglockner #kals #mountaineering,1,0,0,0,1394898874,2014-03-15 11:54:34,0,1,108,uploaded:by=instagram foursquare:venue=501170aae4b0073bcf135bb5,47.007782,12.637483,16,0,uDgEnthUV7qXDhM,550642,1,0,0,0,https://live.staticflickr.com/2194/13169399505_95afaf7bfb_o.jpg,640,640
13168468643,13168468643,40484383@N00,7e8f00e7eb,2514,3,"Had to hike up a steep couloir today with the crampons and trekking polls, the bag worked well to carry the splitboard! #splitboarding #absairbag #trekking #mountaineering #gear",1,0,0,0,1394895799,2014-03-15 11:03:19,0,1,132,uploaded:by=instagram foursquare:venue=501170aae4b0073bcf135bb5,47.007782,12.637483,16,0,uDgEnthUV7qXDhM,550642,1,0,0,0,https://live.staticflickr.com/2514/13168468643_d967570c17_o.jpg,640,640
13161127535,13161127535,40484383@N00,5a9420c72c,7259,8,"What in my bag for today's splitboarding adventure! Including some awesome gear from #völkl #voelkl and #bluetomato, and snacks, iPhone, etc #splitboarding #snowboarding #backcountry #austria #gradonna #whatsinmybag",1,0,0,0,1394864329,2014-03-15 02:18:49,0,1,304,uploaded:by=instagram foursquare:venue=5096e6eae4b07ba8c74afd9b,47.014980,12.636788,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/7259/13161127535_5db7484fe9_o.jpg,640,640
9523286771,9523286771,46687906@N08,71113d897e,3813,4,DSCN3095,1,0,0,4,1376677939,2013-08-03 11:50:32,0,0,78,,47.038113,12.623705,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3813/9523286771_21834d35a0_o.jpg,2736,3648
9526067428,9526067428,46687906@N08,c8736deb86,7328,8,DSCN3096,1,0,0,4,1376677939,2013-08-03 12:01:59,0,0,81,,47.040430,12.622430,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7328/9526067428_97274f707f_o.jpg,2736,3648
9526065108,9526065108,46687906@N08,32bc507019,2828,3,DSCN3097,1,0,0,4,1376677940,2013-08-03 12:02:08,0,0,80,,47.040430,12.622430,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2828/9526065108_80f3e45cab_o.jpg,2736,3648
9523279419,9523279419,46687906@N08,c170086d98,2854,3,DSCN3098,1,0,0,4,1376677941,2013-08-03 12:02:19,0,0,89,,47.040430,12.622430,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2854/9523279419_c342331cde_o.jpg,2736,3648
9526060646,9526060646,46687906@N08,4e2eaaaca3,2816,3,DSCN3099,1,0,0,4,1376677941,2013-08-03 12:12:12,0,0,83,,47.040430,12.622430,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2816/9526060646_04be6b4110_o.jpg,2736,3648
9523273219,9523273219,46687906@N08,8813855a88,5456,6,DSCN3057,1,0,0,4,1376677943,2013-08-03 10:45:54,0,0,75,,47.028052,12.639091,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5456/9523273219_ec805c33c2_o.jpg,2110,3171
9523271795,9523271795,46687906@N08,9e79a4d792,5477,6,DSCN3058,1,0,0,4,1376677944,2013-08-03 10:46:01,0,0,268,,47.028013,12.639108,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5477/9523271795_9fbfe2239d_o.jpg,2736,3648
9523269773,9523269773,46687906@N08,1ba32631e3,3753,4,DSCN3059,1,0,0,4,1376677945,2013-08-03 10:46:21,0,0,67,,47.027900,12.639155,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3753/9523269773_1693a0b935_o.jpg,2736,3648
9523267659,9523267659,46687906@N08,2e49b712db,2842,3,DSCN3060,1,0,0,4,1376677946,2013-08-03 10:46:29,0,0,71,,47.028127,12.639125,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2842/9523267659_6ae2961c2a_o.jpg,2736,3648
9526048842,9526048842,46687906@N08,f9631f12f7,5537,6,DSCN3061,1,0,0,4,1376677946,2013-08-03 10:46:35,0,0,237,,47.028330,12.639097,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5537/9526048842_8d30302e15_o.jpg,2736,3648
9526046804,9526046804,46687906@N08,b7b0632e32,5540,6,DSCN3062,1,0,0,4,1376677947,2013-08-03 10:56:02,0,0,89,,47.025388,12.633241,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/5540/9526046804_0cb3e98617_o.jpg,2736,3648
9526044468,9526044468,46687906@N08,cf0cfb6693,5454,6,DSCN3063,1,0,0,4,1376677948,2013-08-03 10:56:17,0,0,100,,47.025413,12.633025,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/5454/9526044468_a4b65c15d8_o.jpg,2736,3648
9523259285,9523259285,46687906@N08,d692fe71d6,2888,3,DSCN3064,1,0,0,4,1376677949,2013-08-03 11:00:12,0,0,100,,47.025919,12.631205,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/2888/9523259285_e20927257d_o.jpg,2736,3648
9526039910,9526039910,46687906@N08,dc91dc2587,7347,8,DSCN3065,1,0,0,4,1376677949,2013-08-03 11:00:45,0,0,115,,47.026125,12.631036,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/7347/9526039910_68dd11b4c0_o.jpg,2736,3648
9523254985,9523254985,46687906@N08,8de83ff903,2835,3,DSCN3066,1,0,0,4,1376677950,2013-08-03 11:02:15,0,0,110,,47.026213,12.630636,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/2835/9523254985_65079a7a70_o.jpg,2736,3648
9523252839,9523252839,46687906@N08,4e90a5ba09,2869,3,DSCN3067,1,0,0,4,1376677951,2013-08-03 11:04:43,0,0,73,,47.030077,12.630455,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2869/9523252839_94bbd0c76a_o.jpg,2736,3648
9526033444,9526033444,46687906@N08,27f2c3399c,3823,4,DSCN3068,1,0,0,4,1376677951,2013-08-03 11:09:23,0,0,101,,47.024297,12.626616,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/3823/9526033444_04694771c0_o.jpg,2736,3648
9526031262,9526031262,46687906@N08,753ae6b8a7,7408,8,DSCN3069,1,0,0,4,1376677952,2013-08-03 11:09:35,0,0,96,,47.024580,12.626577,16,0,VkGsWbRUV7qlQzM,550779,1,0,0,0,https://live.staticflickr.com/7408/9526031262_6ae523047c_o.jpg,2736,3648
9523246245,9523246245,46687906@N08,01a3804e1e,3672,4,DSCN3070,1,0,0,4,1376677953,2013-08-03 11:14:43,0,0,73,,47.027752,12.624050,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3672/9523246245_eff8c09c9d_o.jpg,2736,3648
9526026744,9526026744,46687906@N08,00b674652a,3828,4,DSCN3071,1,0,0,4,1376677953,2013-08-03 11:14:49,0,0,89,,47.027797,12.624027,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3828/9526026744_905f51c61c_o.jpg,2736,3648
9523241411,9523241411,46687906@N08,25195d842d,7360,8,DSCN3072,1,0,0,4,1376677954,2013-08-03 11:20:23,0,0,85,,47.029680,12.624158,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7360/9523241411_3cb41b1a56_o.jpg,2736,3648
9526022210,9526022210,46687906@N08,ed1729f65a,3695,4,DSCN3073,1,0,0,4,1376677954,2013-08-03 11:20:30,0,0,85,,47.029519,12.623980,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3695/9526022210_7131a6fbfe_o.jpg,2736,3648
9526019930,9526019930,46687906@N08,1597f5041a,2861,3,DSCN3074,1,0,0,4,1376677955,2013-08-03 11:24:20,0,0,92,,47.029152,12.622802,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2861/9526019930_d859f77a12_o.jpg,2736,3648
9526017680,9526017680,46687906@N08,a37ca8681e,3686,4,DSCN3075,1,0,0,4,1376677956,2013-08-03 11:24:24,0,0,72,,47.029183,12.622852,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3686/9526017680_d07014ffb4_o.jpg,2736,3648
9523232383,9523232383,46687906@N08,db26950138,5345,6,DSCN3076,1,0,0,4,1376677957,2013-08-03 11:24:35,0,0,76,,47.029372,12.622911,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5345/9523232383_f597e5cdd5_o.jpg,2736,3648
9523230173,9523230173,46687906@N08,582c8558c9,7394,8,DSCN3077,1,0,0,4,1376677958,2013-08-03 11:24:55,0,0,111,,47.029783,12.622236,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7394/9523230173_29427d0953_o.jpg,2736,3648
9526010986,9526010986,46687906@N08,b64c0e0c0a,3752,4,DSCN3078,1,0,0,4,1376677958,2013-08-03 11:25:03,0,0,75,,47.029769,12.622325,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3752/9526010986_4cbd5c23f0_o.jpg,2736,3648
9526008896,9526008896,46687906@N08,ccfa940987,2809,3,DSCN3079,1,0,0,4,1376677959,2013-08-03 11:25:18,0,0,77,,47.029744,12.622494,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2809/9526008896_209ee85c38_o.jpg,2736,3648
9523216233,9523216233,46687906@N08,29db8aa15c,3801,4,DSCN3084,1,0,0,4,1376677963,2013-08-03 11:33:13,0,0,79,,47.031177,12.621450,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3801/9523216233_91faca3151_o.jpg,2736,3648
9525996976,9525996976,46687906@N08,3abcef5c44,7355,8,DSCN3085,1,0,0,4,1376677963,2013-08-03 11:41:03,0,0,85,,47.032605,12.620966,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7355/9525996976_f99f30f1f9_o.jpg,2736,3648
9523212049,9523212049,46687906@N08,94999e6d6a,3694,4,DSCN3086,1,0,0,4,1376677964,2013-08-03 11:41:23,0,0,83,,47.032502,12.621075,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3694/9523212049_736da5373c_o.jpg,2736,3648
9525992832,9525992832,46687906@N08,7739e4394a,3811,4,DSCN3087,1,0,0,4,1376677964,2013-08-03 11:44:26,0,0,86,,47.036083,12.623327,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3811/9525992832_39bb07c259_o.jpg,2736,3648
9523207885,9523207885,46687906@N08,01c34c8d4b,2865,3,DSCN3088,1,0,0,4,1376677965,2013-08-03 11:47:44,0,0,78,,47.037738,12.623533,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2865/9523207885_ff3c402b28_o.jpg,2736,3648
9525988620,9525988620,46687906@N08,33f4f0538f,3731,4,DSCN3089,1,0,0,4,1376677965,2013-08-03 11:48:01,0,0,73,,47.037888,12.623633,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3731/9525988620_26b7dedd9d_o.jpg,2736,3648
9520245718,9520245718,46687906@N08,5db12522e2,7410,8,DSCN3103,1,0,0,4,1376602574,2013-08-03 12:45:17,0,0,74,,47.045052,12.622213,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7410/9520245718_839f8cdeb0_o.jpg,2736,3648
9520243748,9520243748,46687906@N08,c7958b18b8,3696,4,DSCN3104,1,0,0,4,1376602575,2013-08-03 12:45:37,0,0,69,,47.045138,12.622311,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3696/9520243748_6985f8a4d7_o.jpg,2736,3648
9519755322,9519755322,46687906@N08,de1fd870a4,5338,6,DSCN3024,1,0,0,4,1376601128,2013-08-01 13:54:52,0,0,85,,47.039369,12.690513,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5338/9519755322_8e0eafe2be_o.jpg,2736,3648
9519751294,9519751294,46687906@N08,537c8a3920,7373,8,DSCN3026,1,0,0,4,1376601130,2013-08-01 14:19:10,0,0,70,,47.035508,12.693047,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7373/9519751294_456bbf861c_o.jpg,2736,3648
9519749190,9519749190,46687906@N08,f21928784f,7446,8,DSCN3027,1,0,0,4,1376601131,2013-08-01 14:20:59,0,0,74,,47.034863,12.692813,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7446/9519749190_f88433d9a7_o.jpg,2736,3648
9516958545,9516958545,46687906@N08,8202593523,5329,6,High Heels in Mountains,1,0,0,4,1376601132,2013-08-01 14:21:11,0,0,134,,47.034916,12.692822,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5329/9516958545_e1d77bd65d_o.jpg,2736,3648
9516956493,9516956493,46687906@N08,15beb196e4,7367,8,DSCN3029,1,0,0,4,1376601133,2013-08-01 14:25:36,0,0,93,,47.033838,12.691805,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7367/9516956493_08be8863b7_o.jpg,2736,3648
9516946051,9516946051,46687906@N08,1a56122d15,3688,4,Air Supply,1,0,0,4,1376601136,2013-08-01 14:52:21,0,0,135,,47.025930,12.690250,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3688/9516946051_de9973af07_o.jpg,2736,3648
9516944149,9516944149,46687906@N08,e406642224,7281,8,BO 105,1,0,0,4,1376601137,2013-08-01 14:57:50,0,0,210,,47.022538,12.689208,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7281/9516944149_3bfba72bf4_o.jpg,2736,3648
9516941949,9516941949,46687906@N08,832bcc8cfb,7417,8,DSCN3037,1,0,0,4,1376601138,2013-08-01 14:57:56,0,0,102,,47.022519,12.689202,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7417/9516941949_1e0624f5eb_o.jpg,2736,3648
9519728222,9519728222,46687906@N08,7f0fd78858,3814,4,DSCN3038,1,0,0,4,1376601138,2013-08-01 14:58:13,0,0,113,,47.022572,12.689255,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3814/9519728222_74c894d54b_o.jpg,2736,3648
9516935603,9516935603,46687906@N08,5d6f11d404,5346,6,BO 105,1,0,0,4,1376601140,2013-08-01 14:58:19,0,0,258,,47.022622,12.689297,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5346/9516935603_c8362cae3a_o.jpg,2736,3648
9516933375,9516933375,46687906@N08,da96b0aa83,5512,6,BO 105,1,0,0,4,1376601141,2013-08-01 14:58:25,0,0,306,,47.022597,12.689280,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5512/9516933375_06361651ca_o.jpg,2736,3648
9516931131,9516931131,46687906@N08,7782832499,7391,8,BO 105,1,0,0,4,1376601142,2013-08-01 15:12:35,0,0,182,,47.021702,12.688425,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7391/9516931131_2b1cc1b83a_o.jpg,2736,3648
9516929349,9516929349,46687906@N08,52eb4cddc3,5498,6,DSCN3043,1,0,0,4,1376601143,2013-08-01 15:12:42,0,0,97,,47.021691,12.688413,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5498/9516929349_d1576134d8_o.jpg,2736,3648
9516927043,9516927043,46687906@N08,2039d6c26f,2832,3,DSCN3044,1,0,0,4,1376601144,2013-08-01 15:12:47,0,0,101,,47.021691,12.688408,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2832/9516927043_46123eef9c_o.jpg,2736,3648
9516924855,9516924855,46687906@N08,cb0bc9c80c,3801,4,BO 105,1,0,0,4,1376601145,2013-08-01 15:12:52,0,0,286,,47.021702,12.688408,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3801/9516924855_9d007873c1_o.jpg,2736,3648
9519711074,9519711074,46687906@N08,93beb48785,3795,4,BO 105,1,0,0,4,1376601145,2013-08-01 15:13:03,0,0,241,,47.021725,12.688408,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3795/9519711074_f4ff3f55df_o.jpg,2736,3648
9519709016,9519709016,46687906@N08,b8dae21f87,3668,4,BO 105,1,0,0,4,1376601146,2013-08-01 15:13:07,0,0,275,,47.021727,12.688419,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3668/9519709016_1053bfbe61_o.jpg,2736,3648
9519706532,9519706532,46687906@N08,067d54ce6f,7383,8,BO 105,1,0,0,4,1376601147,2013-08-01 15:15:09,0,0,272,,47.022297,12.688502,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7383/9519706532_00b42d66c3_o.jpg,2736,3648
9516915691,9516915691,46687906@N08,06a870cf72,7313,8,BO 105,1,0,0,4,1376601148,2013-08-01 15:15:13,0,0,249,,47.022305,12.688505,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7313/9516915691_1821892986_o.jpg,2736,3648
9516913291,9516913291,46687906@N08,4aef062460,3805,4,Air Supply,1,0,0,4,1376601149,2013-08-01 15:15:25,0,0,118,,47.022244,12.688463,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3805/9516913291_50a9601b74_o.jpg,2736,3648
9516910975,9516910975,46687906@N08,5f90e4ec80,3761,4,Air Supply - Kals,1,0,0,4,1376601150,2013-08-01 15:15:54,0,0,90,,47.022000,12.688386,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3761/9516910975_acd136328e_o.jpg,2736,3648
9516909139,9516909139,46687906@N08,e19ca20246,2855,3,Air Supply - Großglockner,1,0,0,4,1376601151,2013-08-01 15:18:46,0,0,134,,47.020844,12.688319,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2855/9516909139_9bc74d91d4_o.jpg,2736,3648
9519695164,9519695164,46687906@N08,c6670c19b3,5459,6,Air Supply - Großglockner,1,0,0,4,1376601151,2013-08-01 15:18:55,0,0,181,,47.020825,12.688330,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5459/9519695164_c5c8cff74f_o.jpg,2736,3648
9516905221,9516905221,46687906@N08,311b3ff583,7304,8,Air Supply - Großglockner,1,0,0,4,1376601152,2013-08-01 15:19:02,0,0,180,,47.020813,12.688330,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7304/9516905221_ee85e8b4e3_o.jpg,2736,3648
9516896625,9516896625,46687906@N08,b9cb31efbc,5467,6,DSCN2985,1,0,0,4,1376601156,2013-08-01 10:47:28,0,0,228,,47.022652,12.686100,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5467/9516896625_f91f8d90e5_o.jpg,2736,3648
9519682708,9519682708,46687906@N08,b8ddbb4ca1,7425,8,DSCN2986,1,0,0,4,1376601156,2013-08-01 10:47:37,0,0,88,,47.022652,12.686100,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7425/9519682708_b6bca9d48c_o.jpg,2736,3648
9516892649,9516892649,46687906@N08,fda959bdc1,2894,3,DSCN2987,1,0,0,4,1376601157,2013-08-01 10:51:25,0,0,93,,47.022738,12.686469,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/2894/9516892649_407a9f8b44_o.jpg,2736,3648
9519671618,9519671618,46687906@N08,42d0b3d334,7329,8,DSCN2991,1,0,0,4,1376601159,2013-08-01 10:55:32,0,0,91,,47.021772,12.689069,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/7329/9519671618_550a4d88df_o.jpg,2736,3648
9519669272,9519669272,46687906@N08,14d2e6a65c,5442,6,Großglockner,1,0,0,4,1376601160,2013-08-01 10:55:39,0,0,301,,47.021791,12.689091,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/5442/9519669272_a518d30030_o.jpg,2736,3648
9519657792,9519657792,46687906@N08,62b9ae7d26,3801,4,DSCN2999,1,0,0,4,1376601163,2013-08-01 11:43:39,0,0,84,,47.028111,12.688794,16,0,onla0OhQULxc.L.ufg,12675411,1,0,0,0,https://live.staticflickr.com/3801/9519657792_261f0880bb_o.jpg,2736,3648
